url,title,company,location,job_type,workplace_type,experience_level,description,salary,posted_date,applicant_count,view_count
https://www.profesia.sk/praca/on-semiconductor-slovakia/O5092014?search_id=a15142ab-16db-402f-ae4e-f0e491897d68,Senior Customer Experience Data & Insights Analyst,"On Semiconductor Slovakia, A.S.",Bratislava,full_time,on_site,mid_senior,"
Job description, responsibilities and duties
We are seeking a strategic and hands-on Sr. Customer Experience Data & Insights Analyst to drive our organization’s analytics maturity, survey strategy, and executive-level reporting. This role will be critical to scaling our survey and insights programs, deepening customer understanding, and driving measurable business outcomes.
Key Responsibilities:
Build and own the CX analytics roadmap to deepen customer insights, drive executive action, and mature organizational data capabilities.
Manage CX Dashboard, developing scalable models to integrate survey data, operational metrics, and customer behavior into unified reporting.
Lead the creation of quarterly business review reports, and on-demand executive insights.
Translate complex data into simple, compelling stories for senior leadership and key stakeholders.
Design and manage survey programs across the customer journey.
Develop survey governance, timing, targeting strategies, and best practices to ensure high-quality feedback.
Actively coach and enable CX Deployment Partners to leverage data, insights, and survey findings in their account management and improvement planning efforts.
Create playbooks, training materials, and guidance to support a deeper culture of customer-centricity across deployment teams.
Ability to collaborate with Sales, Marketing, Business Units, and Service Team Operations to align customer feedback with business priorities.
Serve as a trusted advisor and advocate for Voice of Customer (VoC) insights across the enterprise.
Develop frameworks, tools, and processes to improve organizational adoption of analytics.
Enable and train internal teams on how to interpret, action, and prioritize insights to accelerate continuous improvement and a quality-mindset.
We offer:
Guaranteed annual bonus 50% from monthly base salary
Annual corporate bonus paid based on the company's results
Benefit Plus (Cafeteria) credit up to 480 € per year
Financial contribution in the amount of 8.35€ (employee contribution 1.85€)
Travel allowance
Contribution to the third pillar of the pension plan up to 3% of the gross salary
Sick leave contribution
Regular annual salary review
Financial reward for reffering a new employee
Extra days off – Bridge days
Sick days
Volunteering day off
MultiSport card
Individual education and employee development plan
Teambuilding and company’s events
Mental health support program
Requirements:
8-10 years of experience in customer experience analytics, customer insights, or business intelligence roles, with 3+ years in a leadership or senior individual contributor role.
Bachelor’s degree in Business Analytics, Data Science, Statistics, Marketing, Business Administration or a related field.
Proven experience building executive dashboards and leading survey strategy at scale.
Strong technical proficiency with survey platforms (e.g., Qualtrics) and analytics tools (e.g., Tableau, Power BI, Salesforce, Snowflake).
Demonstrated ability to connect analytics to business outcomes and communicate insights clearly at the executive level.
Exceptional storytelling and data visualization skills, with a strong executive presence.
Strategic thinker who can also dive into execution details as needed.
Customer-centric mindset with a passion for driving measurable business and experience improvements.
High attention to detail, proactive mindset, and ability to manage ambiguity in a fast-paced environment.
Preferred Qualifications:
Advanced degree (MBA, MS in Business Analytics, Customer Insights, Business Strategy or Data Science, or a related field) a plus.
Experience building or evolving Voice of Customer (VoC) programs.
Background in semiconductors, B2B technology, manufacturing, or technical industries.
Familiarity with integrating survey and operational data into holistic customer journey analytics.",3 500 EUR/month,4.6.2025,,
https://www.profesia.sk/praca/asseco-central-europe/O5100956?search_id=a15142ab-16db-402f-ae4e-f0e491897d68,Systémový Administrátor - Datacentrum,"Asseco Central Europe, A.S.",Bratislava,full_time,hybrid,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Asseco CE Cloud je kľúčovým dodávateľom infraštruktúrnych a cloud riešení pre štátnu správu aj komerčný sektor. Ponúkame širokú škálu možností a IT riešení, komplexnú starostlivosť, outsourcing IT služieb, či kompletnú migráciu aplikácií a systémov.
Do nášho tímu Data Center Infrastructure hľadáme nového kolegu. Ak sa nájdeš v nasledujúcom popise, aplikuj sa Tvojim CV.
Očakávame:
Hlboká znalosť aspoň jednej virtualizačnej platformy, skúsenosti s migráciou na virtuálne prostredie, správa virtuálnych strojov, optimalizácia výkonu.
Znalosť rôznych zálohovacích nástrojov a stratégií, implementácia a správa zálohovacích riešení, obnova dát.
Znalosť rôznych typov úložísk (SAN, NAS, objektové úložisko), správa úložísk, optimalizácia výkonu a kapacity.
Skúsenosti s aspoň jedným cloudovým poskytovateľom, návrh a implementácia cloudových riešení, hybridné cloudové prostredie.
Znalosť skriptovacích jazykov (Bash, PowerShell, Python, Ansible) pre automatizáciu úloh.
Znalosť bezpečnostných postupov a nástrojov pre ochranu IT infraštruktúry.
Zamestnanecké výhody, benefity
flexibilný pracovný čas, hybridný spôsob čerpania HO
sick days a dni voľna navyše pri špeciálnych príležitostiach – svadba, pôrod, sťahovanie, sprievod prváčika v 1. školský deň
bonus pri narodení/osvojení dieťaťa
odmeny – Referral program, odmeny pre jubilantov, zodpovedajúca variabilná zložka platu
doplnkové dôchodkové sporenie
ovocie, pitný režim, káva
inšpiratívne workshopy a aktivity na témy technology, enviro, diversity, well being
teambuildingy, spoločenské podujatia
vzdelávanie a osobný rozvoj - ACE akadémia
poradenstvo v oblasti duševného zdravia
multisport karta, klub TJ Asseco
CSR aktivity
a iné",2 000 EUR/mesiac,17.6.2025,,
https://www.profesia.sk/praca/coop-jednota/O5099221?search_id=a15142ab-16db-402f-ae4e-f0e491897d68,Junior Dátový Analytik pre tvorbu reportov,Coop Jednota,Bratislava,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Do tímu IT oddelenia hľadáme kolegu alebo kolegyňu, ktorého/ktorú baví pracovať s dátami, tvoriť podkladové dáta pre reportovacie nástroje, podieľať sa na torbe a administrácii aplikačných oblastí.
Náplň práce tvorí:
- správa aplikačnej oblasti na zhromažďovanie vybraných typov dát a zodpovednosť za  funkčnosť a kontrolu jednotlivých častí tejto aplikačnej oblasti
- tvorba reportov nad dátami z danej aplikačnej oblasti
- tvorba podkladových dát pre reportovacie nástroje MS Excel, Power BI, MS Fabric spájaním rôznych dátových zdrojov
- podieľanie sa na tvorbe a následnej administrácii novovzniknutých aplikačných oblastí (vernostný program, ekonomické a obchodné ukazovatele)
- spolupráca s tímom, vybranými odbornými útvarmi na tvorbe relevantných reportov, na skvalitnení obchodných dát a informačných tokov
- hľadanie a definovanie nových príležitosti na zlepšenie procesu v dátovej analytike
- zodpovednosť za to, aby boli dáta zhromaždené a uložené v správnom formáte, odstraňovanie nekonzistentných alebo chýbajúcich údajov
Zamestnanecké výhody, benefity
Ponúkame:
- príjemné pracovné prostredie
- príjemnú firemnú kultúru a rodinnú pracovnú atmosféru
- podporu v pravidelnom odbornom vzdelávaní a priestor na profesionálny rozvoj
- flexibilný pracovný čas (pružný mesačný) umožňujúci rovnováhu medzi pracovným a súkromným životom
- bezplatné zabezpečenie nápojov na pracovisku
- zdravotné voľno 2x do roka s úhradou mzdy
- plne hradené kurzy anglického jazyka realizované v rámci pracovnej doby
- stravné plne hradené zamestnávateľom
- príspevok na doplnkové dôchodkové sporenie
- vernostné prémie pri dosiahnutí životného výročia
- finančný príspevok pri vstupe do manželstva
- darčekové poukážky pri vybraných príležitostiach
- interné firemné podujatia
- bezproblémové parkovanie a priestor na parkovanie pre bicykel
- istotu interne spravodlivého a transparentného systému odmeňovania
- pravidelnú valorizáciu platu, polročné a koncoročné odmeny podľa jasných interných pravidiel
- prácu pre lídra na trhu s potravinami a jedného z najväčších zamestnávateľov na Slovensku
Predpokladaný termín ukončenia výberového konania
31.7.2025
(ostáva ešte 44 dní)",2 000 EUR/mesiac,13.6.2025,,
https://www.profesia.sk/praca/sourcefirst-international/O5089431?search_id=a15142ab-16db-402f-ae4e-f0e491897d68,Tagetik Developer,Sourcefirst International S.R.O.,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
For our client we're looking for an ambitious individual to contribute to the development and maintenance of client´s Consolidation Accounting system and deal with large amounts of data.
On this position you will:
- Work together with an established team running and developing the CCH Tagetik system for Financial Consolidation
- Develop, administer and troubleshoot all aspects of the MSSQL based CCH Tagetik system
- Work as an effective team member and collaborator to accomplish organizational goals
- Be proactive and adaptable to changes
Employee perks, benefits
- home-office
- flexibility
- coffee and tea for free
- language courses
- business trips
- Travel insurance
- four days of paid leave
- phone, laptop
Information about the selection process
Please send your CV to tomas.kerekanic@sourcefirstinternational.com
We always have several positions for IT Specialists not only in Slovakia and the Czech Republic, but also on foreign projects.
Expected date of completion of the selection process
31 December 2025
(there are still 197 more days)
Company on whose behalf the position is being filled
Information technology, computer programming, web portals
Our client is a provider of IT solutions, systems, hardware and software services in banking sector.",2 800 EUR/month,2.6.2025,,
https://www.profesia.sk/praca/sourcefirst-international/O5077936?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Tagetik Developer,Sourcefirst International S.R.O.,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
For our client we're looking for an ambitious individual to contribute to the development and maintenance of client´s Consolidation Accounting system and deal with large amounts of data.
On this position you will:
- Work together with an established team running and developing the CCH Tagetik system for Financial Consolidation
- Develop, administer and troubleshoot all aspects of the MSSQL based CCH Tagetik system
- Work as an effective team member and collaborator to accomplish organizational goals
- Be proactive and adaptable to changes
Employee perks, benefits
- home-office
- flexibility
- coffee and tea for free
- language courses
- business trips
- Travel insurance
- four days of paid leave
- phone, laptop
Information about the selection process
Please send your CV to tomas.kerekanic@sourcefirstinternational.com
We always have several positions for IT Specialists not only in Slovakia and the Czech Republic, but also on foreign projects.
Expected date of completion of the selection process
31 December 2025
(there are still 197 more days)
Company on whose behalf the position is being filled
Information technology, computer programming, web portals
Our client is a provider of IT solutions, systems, hardware and software services in banking sector.",2 800 EUR/month,19.5.2025,,
https://www.profesia.sk/praca/on-semiconductor-slovakia/O5092015?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Customer Experience Business Analyst,"On Semiconductor Slovakia, A.S.",Bratislava,full_time,on_site,director,"
Job description, responsibilities and duties
onsemi (Nasdaq: ON) is driving disruptive innovations to help build a better future. With a focus on automotive and industrial end-markets, the company is accelerating change in megatrends such as vehicle electrification and safety, sustainable energy grids, industrial automation, and 5G and cloud infrastructure. With a highly differentiated and innovative product portfolio, onsemi creates intelligent power and sensing technologies that solve the world’s most complex challenges and leads the way in creating a safer, cleaner, and smarter world.
We are looking for a Customer Experience Business Analyst with strong analytical skills and attention to detail. The selected candidate will handle metrics reporting and analytics, delivering insights to inform business decisions and enhance the overall customer experience at onsemi. This position requires proficiency in data analysis, effective communication abilities, and the capability to collaborate with cross-functional teams.
Key Responsibilities:
Collect, analyze, and interpret customer experience (CX) survey and outcome data to generate actionable insights.
Develop and maintain CX dashboards to track key customer performance indicators (CPIs) and customer sentiment.
Build and activate sentiment dashboards using Qualtrics.
Analyze yearly Customer Relationship Survey data, identify trends, create visual representations, and report findings to executive leadership.
Collaborate with survey owners to onboard new listening posts and CPIs, ensuring compliance with reporting templates CX methodologies.
Lead the continued development of the CX AI tool, collaborating closely with IT and AI partners across the organization.
Identify trends, patterns, and anomalies in data to inform strategic initiatives.
Present findings and recommendations to stakeholders clearly and concisely.
Provide analytical support to various departments based on their data needs.
Ensure data accuracy and integrity through regular audits and validation.
Support the development and implementation of data-driven strategies to enhance customer experience.
We offer:
Guaranteed annual bonus 50% from monthly base salary
Annual corporate bonus paid based on the company's results
Benefit Plus (Cafeteria) credit up to 480 € per year
Financial contribution in the amount of 8.35€ (employee contribution 1.85€)
Travel allowance
Contribution to the third pillar of the pension plan up to 3% of the gross salary
Sick leave contribution
Regular annual salary review
Financial reward for reffering a new employee
Extra days off – Bridge days
Sick days
Volunteering day off
MultiSport card
Individual education and employee development plan
Teambuilding and company’s events
Mental health support program
Requirements:
Bachelor's degree in Business, Economics, Statistics, Data Science, or a related field.
5 years of proven experience as a Business Analyst or in a similar analytical role.
Strong proficiency in data analysis tools and software (e.g., Excel, SQL, Tableau, Power BI, Qlik, etc.).
Familiarity with survey platforms and digital dashboard tools (e.g., Qualtrics) is a plus.
Excellent analytical and problem-solving skills.
Strong attention to detail and accuracy.
Effective communication and presentation skills.
Ability to work independently and as part of a team.
Knowledge of customer experience metrics and analytics a plus.",2 300 EUR/month,4.6.2025,,
https://www.profesia.sk/praca/the-capital-markets-company-slovakia/O5080703?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Senior DevOps Engineer,"The Capital Markets Company Slovakia, S. R. O.",Bratislava,full_time,remote,,"
Job description, responsibilities and duties
Drive Innovation
: Take charge of end-to-end DevOps processes, including deployments, resource administration, automation, and bolstering security
Shape the Future
: Assess the IT landscape and DevOps maturity to uncover and bridge gaps, paving the way for impactful improvements
Collaborate & Strategize
: Work closely with business, development, and operations teams to understand the business model and craft tailored DevOps solutions
Streamline Operations
: Design and implement efficient processes that align with organizational goals, ensuring smooth, agile, and secure operations
Employee perks, benefits
Prestigious Clients & Exciting Projects – Work with top-tier banks on transformation projects that redefine financial services.
Continuous Learning & Development – Access to technical and soft skills training, professional certifications, and full access to the Udemy online learning platform.
Flexible Work Environment – Work from our modern Bratislava office (Nivy Tower) or remotely from home.
Attractive Benefits Package:
✅ Private health care & paid sick days
✅ 25 vacation days (regardless of age)
✅ Monthly cafeteria allowance (€50/month) or contribution to the 3rd pillar
✅ Fully paid meal vouchers
✅ Smartphone with 1TB data + Laptop
✅ Relaxing office environment: Fresh fruit, game room (PS4, table football), pet-friendly space
Well-being & Community Engagement – Join yoga lessons, mental health webinars, running challenges, sports activities, or participate in our volunteering days.
Long-term career – Indefinite period contract with opportunities for career growth.
Information about the selection process
Privacy policy you can find here - https://www.capco.com/Data-privacy-notice
Have we made you curious? Then apply now! It takes only 5 minutes",3 100 EUR/month,20.5.2025,,
https://www.profesia.sk/praca/lenovo-slovakia/O5074248?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Services Automation Business Analyst,Lenovo (Slovakia) S.R.O.,Bratislava,unknown,on_site,,,2 100 EUR/month,16.6.2025,,
https://www.profesia.sk/praca/leoni-wiring-systems-slovakia/O5088321?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,SAP BW/4 Senior Consultant (m/f/d),"Leoni Wiring Systems Slovakia, Spol. S R.O.",Dubnica Nad Váhom,full_time,on_site,mid_senior,"
Job description, responsibilities and duties
Join LEONI’s international IT analytics team and contribute to the development and enhancement of enterprise-wide data solutions. As a SAP BW/4 Senior Consultant, you will work at the intersection of business needs and data technology, supporting key reporting and data warehousing processes while shaping the future of data intelligence in a global production environment.
Become part of a team where data architecture, innovation, and collaboration power the decision-making of tomorrow!
What will be your responsibilities?
Working closely with business stakeholders to deliver, maintain, troubleshoot, and enhance SAP BW/4HANA functionality
Building and maintaining strong relationships with key users to understand and validate business requirements
Performing detailed analysis of business processes and translating them into technical solutions
Implementing technical solutions in SAP BW/4HANA environment
Designing Calculation Views using SAP HANA Modeler, BW Modeling (ODS Views), and Queries in BW/4HANA (version SAPK-20012INBW4CONT)
Investigating and debugging existing ABAP routines and logic
Collaborating with stakeholders on various initiatives and managing small to mid-sized projects
Employee perks, benefits
Financial Benefits:
13th salary upon achieving agreed targets
4% contribution to the Supplementary Pension Scheme (3rd pillar)
Financial bonuses (for commuting, improvement suggestions, employee referrals, etc.)
Rewards for various milestones (wedding, childbirth, years of service, blood donation, etc.)
Regular salary increases
Working Conditions & Flexibility:
37.5-hour work week
4 extra days off (so-called sick days)
Flexible working hours
Subsidized meals in a company restaurant
Home office according to internal policies
Educational Activities & Health Support:
Language learning
SEDUO – e-learning education platform
Participation in conferences and workshops
Health days and vitamin packages
Personal development in various areas with career growth opportunities
Additional Benefits:
Discount benefits (Cafeteria Edenred program, LEONI IT bazaar, etc.)
Material gifts (welcome package, LEONI branded items, flowers for International Women’s Day, etc.)
Company events and team activities",3 000 EUR/month,30.5.2025,,
https://www.profesia.sk/praca/slovenska-sporitelna/O5088292?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Back-End Developer/ka - staň sa súčasťou digitálnej banky,"Slovenská Sporiteľňa, A.S.",Bratislava,unknown,on_site,,,1 900 EUR/mesiac,30.5.2025,,
https://www.profesia.sk/praca/lenovo-slovakia/O5085514?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,IT Product Analyst,Lenovo (Slovakia) S.R.O.,Bratislava,unknown,on_site,,,1 800 EUR/month,27.5.2025,,
https://www.profesia.sk/praca/gratex-international/O5098187?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Dátový analytik,"Gratex International, A.S.",Bratislava,full_time,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
•Príprava a analýza dát: zber, čistenie, exploratívna analýza, transformácia
•Návrh a implementácia preprocessingu: zabezpečenie kvality a integrity dát
•Anonymizácia dát: pseudonymizácia a citlivostná analýza
•Podpora vývoja modelov: príprava datasetov pre trénovanie a testovanie AI modelov
•Reporting a vizualizácie: tvorba prehľadných výstupov a dátových insightov
•Výskumná podpora: rešerš k témam ako AI etika, dátová bezpečnosť, regulácia
•Spolupráca s tímom: AI architekt, AI Developer, Data Scientist, Biznis analytik
•Voliteľné zapojenie:
oPrompt Engineering
oAI strategické podklady
oInterné školenia o AI/dátach
oPodpora AI bezpečnosti a etiky
Zamestnanecké výhody, benefity
​Zaujímavá práca v inšpiratívnom tíme, prístup k najnovším technológiám, možnosť presadiť osobnú iniciatívu, zaujímavé pracovné ohodnotenie.
​Možnosť ďalšieho vzdelávania v oblasti IT - odborné skúšky a certifikácie.
Po skončení skúšobnej doby možnosť čiastočného home office (posudzované individuálne).
Flexibilná pracovná doba.
Ponúkame ďalej:
•Prácu na reálnych AI projektoch
•Mentoring a odborný rast
•Prístup k technológiám a modernému AI stacku
•Flexibilné pracovné prostredie a otvorenosť nápadom
Informácie o výberovom konaní
Ak Vás ponúkaná pozícia zaujala, motivačný list spolu so štruktúrovaným životopisom v slovenskom alebo anglickom jazyku zašlite e-mailom na adresu hr@gratex.com. Do predmetu správy uveďte názov pozície. Údaje, ktoré nám poskytnete, starostlivo posúdime a spracujeme v súlade so zákonom č. 18/2018 Z. z. v znení neskorších predpisov o ochrane osobných údajov. Vopred ďakujeme všetkým za prejavený záujem. Kontaktovať budeme len uchádzačov, ktorí spĺňajú uvedené požiadavky.",2 000 EUR/mesiac,12.6.2025,,
https://www.profesia.sk/praca/gymbeam/O5003312?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Medior Data Analyst,Gymbeam S.R.O.,Košice,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Udržiavať a rozširovať dátový sklad a dátové úložiská na rôznych oddeleniach spoločnosti GymBeam;
Zostavovať komplexné súbory údajov pre marketing, financie, sklad a zákaznícku podporu;
Navrhovať a implementovať zlepšenia procesov: automatizácia, optimalizované poskytovanie údajov, škálovateľná infraštruktúra;
Budovať infraštruktúru na transformáciu údajov pomocou SQL, Snowflake, Python, Keboola a vizualizovať pomocou nástrojov BI;
Vytvárať vizualizácie údajov pomocou Gooddata a Tableau;
Pomáhať výkonnému tímu, IT, marketingu, skladom, finančným tímom, tímom zákazníckej podpory a prevádzkovým tímom s technickými problémami súvisiacimi s údajmi a podporovať ich potreby v oblasti dátovej infraštruktúry;
Spolupracovať s dátovými/IT tímami na zlepšovaní funkčnosti a kvality dátových systémov.",2 000 EUR/mesiac,13.6.2025,,
https://www.profesia.sk/praca/gratex-international/O5061740?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Junior BI Analytik/Developer (Insurance/ IT),"Gratex International, A.S.",Bratislava,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Medzi pracovné úlohy na tejto pozícii patria:
Návrh a implementácia dátových      púmp
medzi      aplikačnými a BI databázami
Typické toky: SQL → SQL,       MongoDB → SQL
Návrh dátových tokov,       optimalizácia výkonu a spoľahlivosť synchronizácie
Návrh dátovej architektúry a      dátových modelov
v rámci BI databázy
Definovanie cieľových       štruktúr, logickej vrstvy a dátových prepojení
Práca na štandardizácii dátových       modelov a návrhoch na zefektívnenie BI architektúry
Tvorba reportingovej vrstvy
SQL dotazy, pohľady,       materializované tabuľky, implementácia biznis logiky (KPI, výpočty)
Tvorba dashboardov a výstupných      reportov
Power BI alebo interné BI       nástroje, podľa špecifikácií od biznis analytikov
Vizualizácia       a prezentácia dát
Spolupráca s biznis analytikmi
pri zbere požiadaviek a preklade do      technických riešení
Spracovanie dát z MongoDB
Analýza dokumentovej štruktúry,       mapovanie do relačných modelov
Debugging BI riešení
Analýza chýb v dátach,       kontrola pipeline, troubleshooting dátových tokov a logiky
Dokumentácia vytvorených      riešení
Technické popisy dátových pump,       modelov, reportov a ich aktualizácií
Účasť na návrhu riešení pre interný      AI vývoj (príprava dátových setov, analytická podpora)
Zamestnanecké výhody, benefity
Zaujímavá práca v inšpiratívnom tíme, prístup k najnovším technológiám, možnosť presadiť osobnú iniciatívu, zaujímavé pracovné ohodnotenie.
Možnosť ďalšieho vzdelávania v oblasti IT - odborné skúšky a certifikácie.
Informácie o výberovom konaní
Ak Vás ponúkaná pozícia zaujala, motivačný list spolu so štruktúrovaným životopisom v slovenskom alebo anglickom jazyku zašlite e-mailom na adresu hr@gratex.com. Do predmetu správy uveďte názov pozície. Údaje, ktoré nám poskytnete, starostlivo posúdime a spracujeme v súlade so zákonom č. 18/2018 Z. z. v znení neskorších predpisov o ochrane osobných údajov. Vopred ďakujeme všetkým za prejavený záujem. Kontaktovať budeme len uchádzačov, ktorí spĺňajú uvedené požiadavky.",1 700 EUR/mesiac,12.6.2025,,
https://www.profesia.sk/praca/henkel-slovensko/O5069413?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Pricing Data Analyst with Power BI,"Henkel Slovensko, Spol. S R.O.",Bratislava,unknown,on_site,,,1 500 EUR/month,16.6.2025,,
https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5069495?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,"Open positions
Technical",Deutsche Telekom It Solutions Slovakia,Košice,unknown,on_site,,,1 650 EUR/month,2.6.2025,,
https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O4980748?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,"Open positions
Technical",Deutsche Telekom It Solutions Slovakia,Košice,unknown,on_site,,,1 650 EUR/month,5.6.2025,,
https://www.profesia.sk/praca/dovera-zdravotna-poistovna/O5017782?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Medior Dátový vedec/Dátová vedkyňa – Data science - BA,"Dôvera Zdravotná Poisťovňa, A. S.",Bratislava,unknown,on_site,,,2 200 EUR/mesiac,29.5.2025,,
https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5069467?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,"Open positions
Technical",Deutsche Telekom It Solutions Slovakia,Pozícia:,unknown,on_site,,,1 550 EUR/month,2.6.2025,,
https://www.profesia.sk/praca/andritz-slovakia/O5091012?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Dátový analytik - plánovač,Andritz Slovakia S.R.O.,Humenné,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
analyzovať dáta z informačného systému SAP
kapacitné plánovanie, analýza výrobných pracovísk a aplikovanie naplnenosti pracovísk v čase
dopad krátkodobého a dlhodobého plánovania na jednotlivé pracoviska v závislosti dostupnej kapacity
detailné plánovanie / plánovanie a preplánovanie výrobných objednávok
aplikácia / update dát do systému SAP
Zamestnanecké výhody, benefity
Letná a Zimná odmenu vo výške 500€ pri splnení stanovených podmienok
Odmena pri pomoci s náborom
Odmena pri pracovných jubileách
Odmena pri sobáši zamestnanca
Odmena pri narodení dieťaťa
Príspevok na doplnkové dôchodkové sporenie pri zmluve na neurčito
24-hodinové úrazové a životné poistenie pri zmluve na neurčito
Vzdelávanie a kurzy potrebné k výkonu vašej práce
Príspevok na nápoje
Príspevok na stravovanie
Mikulášsky balíček pre deti
Balíček sladkostí pri príležitostí medzinárodného dňa detí
Teambuildingové posedenie s kolegami v lete a zime
Pružný pracovný čas pre THP pracovníkov
Home Office pre vybraný okruh zamestnancov
Zľavnené ceny na služby a ubytovanie v Hoteli Alibaba, v hoteli Karpatia a v hoteli Metropol
Zľavy u zmluvných partnerov – NAY, UNION",1 300 EUR/mesiac,3.6.2025,,
https://www.profesia.sk/praca/builtmind/O5087461?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Remote Junior Data Developer,Builtmind S.R.O.,Pozícia:,unknown,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Tým, že sa k nám pripojíš ako Junior Data Developer, budeš pracovať predovšetkým na časti produktu týkajúcej sa zberu dát. Predošlá technická skúsenosť na obdobnej pozícii nie je podmienkou.
Počas bežného dňa budeš:
- Vyvíjať scrapery a udržiavať vysokú kvalitu dát
- Pracovať na procese získavania dát
- Pracovať s AWS
O Tebe
- Máš základné znalosti jazyka Python, SQL
- Si vysoko organizovaný, svedomitý, nadšený a motivovaný tým, že chceš veci robiť
- Si samostatný bez potreby byť mikromanažovaný
Poteší nás, ak máš:
- Skúsenosti s AWS a knižnicami pandas, numpy a bs4
- Zvedavosť a samostatnosť pri realizácii nových nápadov mimo bežného rozsahu práce
Prijímacie konanie bude pozostávať z dvoch krokov:
1. Spracovanie skúšobného zadania vo vopred stanovený čas, kedy Vám bude zaslané. Čas a dátum zaslania si určíte sami. Zadanie musí byť odovzdané do 2 hodín na mail, z ktorého bolo zaslané. Spolu so životopisom pošlite rovno aj e-mail, dátum a čas kedy Vám má byť skúšobné zadanie zaslané.
2. Osobný pohovor (call) s vybranými uchádzačmi.
Zamestnanecké výhody, benefity
Byť členom dynamicky rastúceho startupu s jedinečným potenciálom rastu v rámci spoločnosti
Možnosť učiť sa v skupine výnimočných kolegov
Možnosť flexibilného pracovného času
Možnosť pracovať plne remote, alebo v kancelárii v centre Prahy
Informácie o výberovom konaní
Prijímacie konanie bude pozostávať z dvoch krokov:
1. Spracovanie skúšobného zadania vo vopred stanovený čas, kedy Vám bude zaslané. Čas a dátum zaslania si určíte sami. Zadanie musí byť odovzdané do 2 hodín na mail, z ktorého bolo zaslané. Spolu so životopisom pošlite rovno aj e-mail, dátum a čas kedy Vám má byť skúšobné zadanie zaslané.
2. Osobný pohovor (call) s vybranými uchádzačmi.",7 EUR/hod.,29.5.2025,,
https://www.profesia.sk/praca/pwc/O4883080?search_id=eabfae0b-9b2b-4238-9cf7-c4cd3900fabd,Experienced/Senior Artificial Intelligence Specialist (m/f),Pwc,Bratislava,full_time,on_site,,,2 000 EUR/month,19.5.2025,,
