job_id,url,source,title,company,location,job_type,workplace_type,experience_level,description,salary,posted_date,applicant_count,view_count
139,https://www.profesia.sk/praca/unomedical/O5085664?search_id=802ba685-5f26-4ba1-b306-520e9cc9ebf0,https://www.profesia.sk/,Data Collector,Unomedical S.R.O.,Michalovce,full_time,on_site,director,"
Job description, responsibilities and duties
About the role:
​Extracting required data from SAP system and collecting data from production according CI reporting requirements. Maintaining accuracy of GQO project portfolio list as well as regular projection of saving, carryover and overdue projects. Providing input to LT team and project leaders.​
Your key duties and responsibilities as a Data Collector:
Data extraction from OEE form
Data Extraction from SAP system required for CI projects and reports
Weekly reports for all Production Centers
Monthly reports for all Production Centers
Participation on CI Projects
Regular follow up of projects in GQO portfolio list, reporting to LT team and project leaders regarding saving accuracy, deadlines, forecasts of saving, carryover
Support to other functions (mainly manufacturing) with data analysis.
To be in charge of day to day operation of the mentioned areas and archiving in relation with the tasks.
To follow all general procedures, business plans and management instructions
To support Lean team in daily operations
Employee perks, benefits
Quarterly bonus after the trial period - max. 10% from the monthly salary of the employee (based on the results of the production plant).
Large corporation with representation and manufacturing plants in the world.
Stable employer for Michalovce city and its surroundings.
Corporate culture – Underpinning everything we do are our values:
- Improve care
- Deliver results
- Grow together
- Own it
- Do what´s right
Home office possibilities.
Flexible working hours.
Introduction program according to company standards.
Development trainings.
Career opportunities for internal employees.
Referral bonus system.
Recognition program.
Meals in the amount of 0.44 Eur per one meal unit / day.
Supplementary pension plan after the trial period with the employer's contribution.
Social fund (various support and perks for employees).
Free bus transport within Michalovce city.
Various events / team building activities for employees.
Various employee discounts by vendors within Michalovce city.
Information about the selection process
Only candidates who meet our requirements will be invited for the interview. Data of not selected candidates will be deleted in compliance with GDPR and data protection law.
Information about personal data processing of job seekers is located on link: https://www.convatec.com/sk-sk/o-nas/kariera/",1 100 EUR/month,2025-06-24,,
140,https://www.profesia.sk/praca/nn-zivotna-poistovna/O5044251?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,"Data
Steward
(m/ž/x)","Nn Životná Poisťovňa, A.S.",Bratislava,unknown,on_site,,,1 800 EUR/mesiac,2025-06-24,,
141,https://www.profesia.sk/praca/datalan/O5093142?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,DevOps Engineer pre moderné DevSecOps prostredie (m/ž),"Datalan, A.S.",Bratislava,full_time,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Čo bude tvojou úlohou?
Správa a implementácia      Kubernetes/OpenShift prostredí
(vrátane RKE2 a K3S) pre DevSecOps platformy s      dôrazom na bezpečnosť a škálovateľnosť.
Nasadzovanie a      konfigurácia CI/CD pipeline
(GitLab CI/CD, Jenkins) s prepojením na ArgoCD a      GitOps princípy.
Integrácia a      konfigurácia DevSecOps komponentov
, ako sú:
ArgoCD, Argo Rollouts a       Argo Workflows pre deployment a workflow orchestration;
Prometheus Operator,       Alertmanager a Grafana Stack (vrátane Loki a Tempo);
Kyverno;
GitLab Runnery pre       dedikované CI/CD pipeline.
Automatizácia procesov
Helm + (Ansible      alebo SaltStack).
Hardening a bezpečnostné      opatrenia
:      implementácia RBAC, OIDC, Kubernetes auditov, SIEM integrácie a best      practices pre DevSecOps.
Príprava dokumentácie a      aktívna spolupráca s tímom pri návrhu a implementácii nových technológií a      služieb.
Podpora vývojových a      testovacích prostredí v rámci projektov podľa princípov DevSecOps.
Aktuálne preferujeme kolegov na centrálu v Bratislave. Vieme si však predstaviť za určitých podmienok aj
full remote
.
Ak aj neovládas všetky spomenuté technológie a platformy na 100% alebo ich vidíš prvýkrát, ozvi sa. Hľadáme aj linuxák s chuťou na DevSecOps koláč :)
Zamestnanecké výhody, benefity
Práca u stabilného lídra slovenského IT trhu
Príležitosť rozvíjať svoje schopnosti pri realizácii zaujímavých projektov
Podpora samostatnosti, kreativity a dobrých nápadov
Práca v príjemnom a dynamickom kolektíve
Možnosť kariérneho rastu a odborného vzdelávania
Home office / príležitostná práca z domu
Pružný pracovný čas
Príspevok na stravovanie
Dovolenka nad zákonný rámec v závislosti od počtu odpracovaných rokov
Finančný príspevok na podporu rodiny (svadba, dieťa) a pri dlhodobej PN zamestnanca
Príspevok na doplnkové dôchodkové sporenie
Firemné a tímové stretnutia
DATALAN Komunity (beh/bike/e-šport)​
Informácie o výberovom konaní
V prípade, že máš záujem o túto pozíciu, klikni na „Poslať spoločnosti životopis"", vyplň prihlasovací formulár a pripoj svoj životopis.
Vopred ďakujeme všetkým uchádzačom za prejavený záujem.",3 000 EUR/mesiac,2025-06-08,,
142,https://www.profesia.sk/praca/scheidt-bachmann-slovensko/O5105511?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Database Support Engineer,Scheidt & Bachmann Slovensko S.R.O.,Bratislava,unknown,on_site,,,2 300 EUR/month,2025-06-23,,
143,https://www.profesia.sk/praca/swiss-re/O5103252?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Procurement Specialist Data (Hybrid),Swiss Re,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
About the role
We are excited to announce an opening for a Procurement Specialist Data to join our dynamic team. This key role focuses on the strategic procurement of third-party data essential for the reinsurance and insurance sectors, including financial markets information like prices and statistics, market risk data, ratings, ESG data, as well as geographical and weather information, satellite data and much more. You’ll be involved in data procurement activities that address a variety of advanced and meaningful use cases.
We warmly welcome applications from people who are eager to learn, grow, and make a difference in our supportive and collaborative team. We value different perspectives and are committed to building a workplace where everyone feels respected and can succeed.
Responsibilities:
•	Lead the procurement of a wide range of third-party data to ensure access to essential market insights and analytics.
•	Manage commercial negotiations and oversee the full contract lifecycle - from initiation to completion - including legal reviews and vendor assessments.
•	Run structured RFx processes and follow up with careful contract management to maintain high standards of compliance and efficiency.
•	Partner with internal stakeholders to align procurement strategies with business needs and deepen understanding of reinsurance and insurance processes.
•	Collaborate with cross-functional teams to meet digital governance requirements and support the organisation’s strategic goals.
About the Team
Joining our Data Procurement team means becoming a key part of IT & Data Procurement within the Group Procurement Team at Swiss Re. We’re a high-performing unit that values teamwork, continuous learning, and personal growth. With team members based in Bratislava, Zurich, London, Mexico, and Bangalore, we work across regions to deliver strong procurement practices and support strategic business goals.
Information about the selection process
This job offer is suitable for people who have been impacted by the invasion of Ukraine.
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 900 EUR/month,2025-06-19,,
144,https://www.profesia.sk/praca/swiss-re/O5103250?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Procurement Specialist Data (Hybrid),Swiss Re,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
About the role
We are excited to announce an opening for a Procurement Specialist Data to join our dynamic team. This key role focuses on the strategic procurement of third-party data essential for the reinsurance and insurance sectors, including financial markets information like prices and statistics, market risk data, ratings, ESG data, as well as geographical and weather information, satellite data and much more. You’ll be involved in data procurement activities that address a variety of advanced and meaningful use cases.
We warmly welcome applications from people who are eager to learn, grow, and make a difference in our supportive and collaborative team. We value different perspectives and are committed to building a workplace where everyone feels respected and can succeed.
Responsibilities:
•	Lead the procurement of a wide range of third-party data to ensure access to essential market insights and analytics.
•	Manage commercial negotiations and oversee the full contract lifecycle - from initiation to completion - including legal reviews and vendor assessments.
•	Run structured RFx processes and follow up with careful contract management to maintain high standards of compliance and efficiency.
•	Partner with internal stakeholders to align procurement strategies with business needs and deepen understanding of reinsurance and insurance processes.
•	Collaborate with cross-functional teams to meet digital governance requirements and support the organisation’s strategic goals.
About the Team
Joining our Data Procurement team means becoming a key part of IT & Data Procurement within the Group Procurement Team at Swiss Re. We’re a high-performing unit that values teamwork, continuous learning, and personal growth. With team members based in Bratislava, Zurich, London, Mexico, and Bangalore, we work across regions to deliver strong procurement practices and support strategic business goals.
Information about the selection process
This job offer is suitable for people who have been impacted by the invasion of Ukraine.
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 900 EUR/month,2025-06-19,,
145,https://www.profesia.sk/praca/henkel-slovensko/O5097532?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Data Management Specialist,"Henkel Slovensko, Spol. S R.O.",Bratislava,unknown,on_site,,,1 800 EUR/month,2025-06-18,,
146,https://www.profesia.sk/praca/lenovo-slovakia/O5103301?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Sr. Data Scientist,Lenovo (Slovakia) S.R.O.,Bratislava,unknown,on_site,,,2 100 EUR/month,2025-06-19,,
147,https://www.profesia.sk/praca/bonard/O5105911?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Senior Tableau Specialist Wanted,Bonard,Pozícia:,unknown,remote,,"
Job description, responsibilities and duties
We’re
Bonard
, an international research and advisory firm operating in the global education, student housing, and real estate sectors. We help clients grow by providing data, insights, and tailored strategies that make a real difference.
We are looking for a
Senior Tableau Specialist
with deep technical expertise and a passion for data performance, infrastructure optimization, and enterprise-scale data visualization. This is a
remote-first role
with occasional on-site presence (1–2 times per month) at our offices in
Bratislava or Banská Bystrica
. We Value Diversity – Women in Tech Are Welcome!
About the Role
In this role, you will go beyond building dashboards, you’ll play a key part in
optimizing our Tableau environment
, resolving system-level issues, and shaping the performance backbone of our data analytics infrastructure. You’ll work closely with infrastructure and BI teams to monitor, analyze, and enhance Tableau Server configurations and performance.
This position is ideal for someone who enjoys digging into Tableau’s architecture, finding performance bottlenecks, and bringing measurable improvements across visualization and server layers.
Key Responsibilities
Design,      develop, and maintain advanced Tableau dashboards and reports to support      internal and client-facing needs.
Analyze      Tableau Server performance, identify bottlenecks, and optimize platform      responsiveness.
Monitor      system logs, resource usage, and server metrics to proactively resolve      issues.
Review      and tune server configurations (memory, CPU, disk usage) and contribute to      Tableau Server topology enhancements.
Write      and optimize complex SQL queries for data extraction and manipulation.
Manage      user access, roles, and security within Tableau.
Conduct      data quality checks and ensure consistency across data sources.
Provide training and support to team members on using Tableau effectively
Stay      up to date on Tableau product updates, performance best practices, and      trends in data analytics infrastructure.
Employee perks, benefits
Remote
-first      flexibility, with occasional office presence in Bratislava or Banská      Bystrica.
2      Wellbeing Days Off
to recharge as you need.
No-Meeting      Days
to focus deeply without interruptions.
Bonard      Family Day
– a dedicated day to connect with loved ones.
Half-Day      Fridays in Summer
– more sunshine, less screen time.
Opportunity      to make a
real technical impact
in optimizing enterprise Tableau      environments.
Support
for certification, training, and continuous learning.
A collaborative and professional
team
that values innovation and technical excellence.",2 500 EUR/month,2025-06-24,,
148,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5089164?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Senior Data Scientist for NLP - Bratislava,Deutsche Telekom Services Europe Slovakia S.R.O.,Bratislava,unknown,on_site,,,2 700 EUR/month,2025-05-31,,
149,https://www.profesia.sk/praca/swiss-re/O5105440?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Junior Fullstack Developer,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
About the Role
We’re seeking an Application Engineer with a strong engineering background and a passion for simplifying and automating complex business processes. You’ll support Business Process Automation and Enterprise Archiving initiatives across a diverse technology landscape.
About the Team
Tech & Data Management team consist of 9 people in Bratislava, Zurich and Kansas City and is dedicated to driving efficiency through technology and data solutions. We focus on Business Process Automation and Enterprise Archiving to support our organisation's growth and success.
Key Responsibilities
•	Design and implement scalable solutions to automate end-to-end processes
•	Build microservices and connectors to integrate with platforms like ServiceNow, SAP, Solix, and other third-party systems
•	Develop user interfaces and reporting layers using tools such as Palantir Foundry and JavaScript frameworks
•	Implement CI/CD pipelines and manage deployments via Azure DevOps
•	Ensure performance, security, and maintainability of applications
•	Set up and operate monitoring and quality tools (e.g., Nexus IQ, SonarQube)
•	Collaborate with cross-functional teams including architects, business analysts, and DevOps engineers to deliver robust solutions.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 800 EUR/month,2025-06-23,,
150,https://www.profesia.sk/praca/swiss-re/O5077317?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Senior Business Analyst,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
Is this You?
A person eager to learn - business context, external market data, end to end processes.
The person is at the same time curious about data from its origin till final product. Passionate about data as well as user experience. Loving challenges and turning them into solutions and personal and professional growth.
Are you The person? Read further about role and team!
About the role
As an IT Business analyst in Markit, you'll work on business and data driven initiatives centered around market data platforms. You will primarily focus on technical aspects of the platform while embracing business heavy assignments too.
As a member of our team, you will:
•	support Markit EDM platform by analyzing data discrepancies through mastering market data vendors offering and datasets down to writing crystal clear specifications.
•	have your hands and mind working with market data (instruments, pricing) as well as static data (portfolios, accounts...).
•	focus on cyber security, governance, performance aspects and propel them forward.
•	build and maintain trusted relationships with internal customers by understanding their business process as well as issues and challenges.
•	take ownership and ship features, bug fixes, and improvements with support from other team members when needed.
•	gain an understanding of the end-to-end landscape and support testing and rollout of new products and asset classes.
•	provide support, knowledge and team capabilities to larger projects and initiatives.
•	work closely with developers and architects on more technical aspects of service we provide.
We offer a working environment where curious, adaptable and self-started people thrive.
About the team
Our motto is: ""Delivering trusted data and expertise"".
Our team is in the center of Asset Management data processing - including generation of golden copy for security master, credit ratings, prices and other market data related datasets. We do support teams through workflows and data maintenance processes, delivered to users and downstream systems on time. We also support data governance over unstructured data, data lineage and AI use-cases.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",3 300 EUR/month,2025-06-16,,
151,https://www.profesia.sk/praca/swiss-re/O5105503?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Senior AI Engineer (80%100%,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
We are the largest data science team of Swiss Re and are looking for an enthusiastic Senior AI Engineer who is passionate about applying cutting-edge AI techniques to real-world challenges. We create global AI-driven products made in Bratislava. While we value a strong foundation in machine learning, we also emphasize robust engineering practices, scalable infrastructure, and deploying AI solutions into production.
If you join us, you will be able to participate in a variety of interesting initiatives. For example, you will:
•	Design and deploy AI solutions to extract insights from complex legal documents using Generative AI,
•	Build and operationalize machine learning models to estimate life expectancy,
•	Develop AI tools to assess climate risks,
•	Contribute to a wide range of projects in close collaboration with Swiss Re's global network of offices.
We are a highly skilled and diverse team in Bratislava that solves analytics projects around the globe. Our passion to learn is what connects us. We love to learn new skills and will support you to do the same! We reserve time for studying and organize our own upskilling sessions as well.
By joining us, you will not only deepen your expertise in the technologies that power modern data science products - particularly in cloud computing and distributed systems - but also contribute your experience by mentoring others, while applying machine learning to solve complex, real-world problems. This role offers a unique opportunity to both grow and guide within a collaborative, high-impact environment.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",3 300 EUR/month,2025-06-23,,
152,https://www.profesia.sk/praca/volvo-car-slovakia/O5105424?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,"Digital Systems Engineer, (VCK)",Volvo Car Slovakia S. R. O.,Valaliky,full_time,on_site,director,"
Job description, responsibilities and duties
Let's introduce ourselves
It’s crystal clear: the actions we take in the next few years will significantly impact our future. We’re committed to transforming the automotive industry and leading in electrification. To make sure we deliver on our big plans, we’ll need to expand our current manufacturing footprint. That’s why we’ve decided to open a new state-of-the-art electric only car factory – and this time we’re expanding in Kosice, Slovakia.
The new plant will only use climate neutral energy and be designed to be a leader in sustainable and efficient premium electric car production. We will optimize layout and logistics flow to achieve the highest global standards in energy and environmental efficiency.
This is a unique opportunity to be a part of building something completely new, setting a new standard for Volvo manufacturing. Jump in and join the ride!
What you'll do
Hej! We are looking for a person to join our organisation in Body in White Shop (karosáreň), where we process large quantities of data in real-time from our machinery. If you are a person interested in being creatively involved in developing the architecture to process data in such a highly automated environment and having an impact directly from the start, do not hesitate to apply! If you are not from the manufacturing environment, this should not be a blocker but understanding the physical aspect of OEM high-paced production will be key to coming up with a solution. We are also looking for a team player, who is aware that not everyone is on the same ship with date-related know-how.
Design, maintain and review data models.
Develop data models that align with business goals and enable effective data management from a reusability, integrity, accuracy, and performance perspective.
Collaborate and engage with business stakeholders, solution partners, data engineers and architects.
Review data models making recommendations for enhancements.
Define and implement solutions for integrating data from various sources to enable seamless data flows and enhance data accessibility.
Advise on and profile source system data.
Collaboratively specify data integrations for systems and data products with business areas and/or hub & spokes.
Define how data should be integrated to maximize accessibility and reusability.
Review and advice on data integration proposals based on Volvos data architecture, principles, and guidelines.
Consult and advise business areas on data architecture best practice, ensuring they align to the internal standards and guidelines.
Specify and promote data architecture standards, guidelines, and best practices across the organization.
Educate/guide /coach stakeholders on data architecture guidelines and best practices.
Identify, optimize and advice on data flows, data transformation processes and data pipelines.
Perform source to target mappings collaboratively with stakeholders.
Analyse data flows to depict data, data flows and data transformations.
Collaboratively design end-to-end solution for how data should be distributed for analytical and operational purposes throughout the Volvo Cars’ IT landscape.
What you'll bring
More than 5 years dedicated to data industry. Someone who understands how to translate business goals and needs into data architectural deliverables.
Bachelor degree or above, qualified in a relevant subject (or suitable equivalent industry experience).
Knowledgeable and passionate about modern architectural practices and someone who believes in a pragmatic approach to data architecture.
Prior to starting as a data architect, you have deep knowledge about data modelling practices.
Strong communicator, with competence in explaining complex concepts to business stakeholders.
Curious to learn new field of business and operation like body shop process, automotive business, etc.
Team player able to work in a team and willing to integrate in the Volvo culture.
The ability to influence decision-making at management levels in a variety of contexts.
Prior experience within an automotive environment is a plus.
Excellent in Slovak and English listening, speaking, written skills, and presentation.
Are you ready to become a part of our team? Then apply via the link in the advert with an attached CV in English. Please keep in mind that we recruit continuously for different departments & shops. Due to GDPR, we do not accept applications submitted via e-mail. Once you receive a confirmation e-mail from the system, your application will be acknowledged.
Please be aware that the local format of e-mail addresses (on domains such as centrum.sk or post.sk) may cause problems during registration when the one-time password for authentication is not delivered. Therefore, if possible, or if such a problem should occur for you, we recommend using a different e-mail address on a more widely used domain (e.g. gmail, hotmail, yahoo, etc.) for registration.
Employee perks, benefits
Additional benefits:
13th salary;
Annual Volvo Bonus depending on performance and company's financial results;
Contribution for Supplementary Pension Savings (lll. Pillar);Employee Share Matching Program;
Cafeteria Benefit Program;
Contribution for meals exceeding legal requirements;
Compensation for dioptric glasses & contact lenses beyond the legal requirements;
Life insurance for cases of loss of life, disability, work injury;
Expected date of completion of the selection process
1 July 2025
(there are still 7 more days)",2 200 EUR/month,2025-06-23,,
153,https://www.profesia.sk/praca/swiss-re/O5089916?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,"Application Engineer (Python, Azure)",Swiss Re,Bratislava,full_time,hybrid,associate,"
Job description, responsibilities and duties
Become a part of the team that delivers solutions for Asset Management, builds integration between trading, finance and risk management systems and provides reporting solutions to streamline business processes and adhere to financial regulations. You will work with a variety of tools and technologies and cooperate with multiple teams within the organization.
About the Role
Key responsibilities
•	Develop and maintain the Azure application and associated reporting solution.
•	Design and implement scalable, secure, and efficient solutions.
•	Optimize application performance and troubleshoot complex issues.
•	Create and maintain automated test cases to build & maintain regression test suites.
•	Establish and manage the solution documentation.
As a member of our team, you will
•	Work with a range of tools and technologies.
•	Analyse requirements, understand specifications and transform them into technical solutions.
•	Develop, debug and maintain Azure functions in Python.
•	Create and maintain small applications in Palantir's Foundry platform.
•	Perform analyses of existing code, identify problems and propose solutions.
•	Contribute to an environment that cares for continuous learning and improvement.
•	Work closely with business analysts and business stakeholders.
About the Team
We are a small team, part of Group Digital & Technology (GDTO) serving the Asset Management domain within Swiss Re. The team is located in Bratislava, collaborating with business and IT teams in numerous locations worldwide including New York, London and Zurich. The application is a key part of the Asset Management landscape linking trading, valuation and finance platforms and is therefore fundamental to the timely completion of the overnight batch process that facilitates daily financial and regulatory reporting.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 700 EUR/month,2025-06-02,,
154,https://www.profesia.sk/praca/swiss-re/O5084387?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Expert Business Analyst,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
About the Role
In this role you are part of a team within Swiss Re's Digital & Tech Re organization.
The focus of this position is to support the delivery of SR internal and external (services for SR clients) applications ranging across the Life & Health Underwriting and Claims domains. The usage of these systems involves automated risk assessment, case tracking, exchange of case information with external clients, reporting and dashboard capabilities for external and internal use as well as the decision support and automation.
Working on large scale initiatives involves capturing and detailing business requirements, the development of specifications and testing the solution. You will be working on these activities in close liaison with partners from the business and IT side.
Key Responsibilities
•	Analyze and define solutions for sophisticated business requirements - gather business requirements and specify according functional and non-functional specifications
•	Help crafting risk assessment and decision models
•	Help to conceptualize innovative projects
•	Solving business needs with Information Technology
•	Liaison with designers and UX experts on building prototypes
•	Participating in agile ceremonies with our development partners
•	Continually seek ways to improve and enhance the quality of applications and the process of application development and maintenance
•	Maintain a focus on high-quality requirements and specification documents
•	Support maintaining and evolving the business analysis standards within our organization
•	Share knowledge and support team members and peers
•	Help to coordinate and run the user acceptance testing
•	Business operations support
About the Team
A great opportunity to join our high-performing global IT team focused on supporting the Life & Health Reinsurance business on the using state of the art application and analytics platforms that enable processing, effective monitoring and steering of business. Our team includes business analysis and is working with UI/UX experts and development partners having in-depth knowledge in both reinsurance and IT.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",3 200 EUR/month,2025-05-26,,
155,https://www.profesia.sk/praca/snp-slovakia/O5017375?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Junior Developer,"Snp Slovakia, S. R. O.",Bratislava,unknown,on_site,,,1 600 EUR/month,2025-06-20,,
156,https://www.profesia.sk/praca/pro-hr/O5089966?search_id=ee487a98-3295-40ab-acdf-0e365c2b89f2,https://www.profesia.sk/,Software Engineer Java Architect,Pro Hr,Bratislava,unknown,on_site,,"Informácie o pracovnom mieste
Miesto práce:
Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)
Mzdové podmienky (brutto):
Od 5 000 EUR/mesiac
(finálna úroveň základnej zložky mzdy závisí od skúseností a znalostí kandidáta)*
Termín nástupu:
dohodou, ihneď výhoda
Druh pracovného pomeru:
plný úväzok
Náplň práce, právomoci a zodpovednosti
Vývoj SW riešení v agilnom vývojovom tíme podľa Scrum.
-  vývoj, návrh BE JAVA aplikácii nasadených v cloude.
-  analýza požiadaviek a komunikácia s klientom a produktovými analytikmi
-  design riešení pre Cloud platformu ktorá je požívaná na high-performance data pipelines, streaming analytics, data integration
- Backend - Microservices architecture: Java 17/21, Spring (Spring Boot 3, Spring Cloud)
Docker, Kubernetes, PostgreSQL, Azure SQL,
- Code versioning: Gitlab
- Build: Gitlab CI, Maven, Nexus, Harbor
- Unit testing: Junit, Mockito, Powermock, Cucumber
- Quality: SonarQube, Fortify, WebInspect, BuildBreaker
- APIs: Apigee - API gateway, REST API (Open API 2, 3), GraphQL
- Messaging: Kafka
- Collaboration: Jira, Confluence
Zamestnanecké výhody, benefity
- možnosť pracovať ako zamestnanec, alebo ako kontraktor
- nadštandardné finančné ohodnotenie a prémiový systém
- pružný pracovný čas, s pevnou časovou zložkou
- možnosť zdokonaľovať sa v oblasti IT s využitím technických znalostí a vlastného osobnostného potenciálu
- rôznorodosť projektov, práca s najnovšími technológiami
Informácie o výberovom konaní
* Podľa Zákona o službách zamestnanosti 5/2004 Z. z., § 62 ods. 2, sme povinní uvádzať sumu základnej zložky mzdy. Konečná výška Vašej skutočnej mzdy je odvodená od Vašich odborných skúseností, znalostí, zručností a toho ako zodpovedajú požiadavkám konkrétnej pozície.
Prosíme kandidátov, ktorí prejavili záujem o pracovnú pozíciu, aby poslali C.V. na E-mail: anna.spasova@prohr.sk
Spoločnosť, pre ktorú je pozícia obsadzovaná
Iné neuvedené oblasti
Spoločnosť poskytuje svojim klientom integrované softvérové biznis riešenia a IT konzultačné služby.",5 000 EUR/mesiac,2025-06-02,,
